CD_CVM,rank,DENOM_CIA,setor,score_0_100,score_bruto,obj1_teto_rs,obj1_teto_pct_receita,obj1_0_100,obj2_potencial_viavel_rs,obj2_viavel_pct_receita,obj2_desconto_financeiro_rs,obj2_0_100,obj3_potencial_final_rs,obj3_viavel_pct_receita,obj3_boost_readiness_rs,obj3_0_100,exposicao,exposicao_0_100,f_fin,f_fin_0_100,readiness,readiness_0_100,mult_setor,rho_captura,fator_execucao,obj2_desconto_captura_rs,obj2_desconto_total_rs,obj3_ajuste_execucao_rs,receita,sga,vendas,pessoal,cpv,pdd,estoques,caixa,divida_liquida,ebitda,ativo_total,valor_sga_rs,valor_vendas_rs,valor_pessoal_rs,valor_cpv_rs,valor_pdd_rs,valor_estoques_rs,contrib_sga,contrib_vendas,contrib_pessoal,contrib_cpv,contrib_pdd,contrib_estoques,caixa_sobre_ativo,dl_sobre_ebitda,valido
7510,98.0,ROMI S.A.,outros,19.19393397457961,0.07963391845520222,443826400.0,33.4531081349984,46.1734693877551,124271391.99999999,9.366870277799551,266295840.0,42.857142857142854,105651275.22153823,7.963391845520221,-18620116.778461754,42.857142857142854,0.33453108134998405,88.5204081632653,0.4,40.0,0.0010042547083953563,0.10042547083953562,1.0,0.7,0.8501657020268852,53259168.00000001,319555008.0,-18620116.778461754,1326712000.0,159458000.0,135088000.0,376454000.0,956305000.0,,696508000.0,376534000.0,1666398000.0,163509000.0,2759061000.0,47837400.0,43228160.0,131758899.99999999,95630500.0,0.0,125371440.0,0.036057109606304906,0.03258292681456111,0.09931236018065714,0.07208082839380363,0.0,0.09449785635465723,0.13647179239603618,10.1914756985854,True
26417,99.0,OLIVEIRA TRUST S.A.,outros,18.98562227598423,0.07883955709434573,43622100.0,13.250337925064168,5.86734693877551,30535469.999999996,9.275236547544917,0.0,15.816326530612246,25955164.78881503,7.883955709434573,-4580305.211184967,15.816326530612246,0.13250337925064168,23.97959183673469,1.0,100.0,3.034486944119923e-06,0.0003034486944119923,1.0,0.7,0.8500005006903457,13086630.000000002,13086630.000000004,-4580305.211184967,329215000.0,0.0,0.0,123398000.0,0.0,1082000.0,0.0,78478000.0,-78478000.0,135133000.0,395454000.0,0.0,0.0,43189300.0,0.0,432800.0,0.0,0.0,0.0,0.13118873684370397,0.0,0.0013146424069377157,0.0,0.19845038866720277,-0.5807463757927376,True
8575,100.0,MAHLE METAL LEVE S.A.,industria,18.884173914464714,0.0784527009597326,1017778530.0,18.82445703298252,66.07142857142857,498711479.7,9.223983946161434,305333559.00000006,73.21428571428571,424168806.130369,7.8452700959732615,-74542673.56963098,73.46938775510205,0.18824457032982522,46.42857142857143,0.7,70.0,0.0032088558411035115,0.3208855841103512,1.0,0.7,0.850529461213782,213733491.30000004,519067050.3,-74542673.56963098,5406682000.0,180573000.0,376977000.0,896475000.0,3933531000.0,,754748000.0,635305000.0,2636257000.0,1043737000.0,3793564000.0,54171900.0,120632640.0,313766250.0,393353100.0,0.0,135854640.0,0.010019435209986457,0.0223117690295083,0.05803305058444347,0.07275314139059778,0.0,0.02512717411528919,0.1674691661983296,2.525786668480661,True
25887,101.0,ARANDU INVESTIMENTOS S.A.,tecnologia,18.838764316866943,0.07827953915467346,49778244.0,70.16653369606585,6.377551020408164,6533394.524999999,9.209357547608644,40444823.25,3.571428571428571,5553385.3462499995,7.827953915467346,-980009.17875,3.571428571428571,0.7016653369606586,99.23469387755102,0.1875,18.75,0.0,0.0,1.2,0.7,0.85,2800026.2250000006,43244849.475,-980009.17875,70943000.0,90984000.0,22866000.0,17675000.0,6833000.0,,0.0,1434000.0,-1242000.0,-430579000.0,171659000.0,32754240.0,8780544.0,7423500.0,819960.0,0.0,0.0,0.46169798288767033,0.1237689976459975,0.104640345065757,0.011558011361233666,0.0,0.0,0.0083537711392936,0.002884488096261081,True
20346,102.0,PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,tecnologia,18.81720119726619,0.07819731185229024,2388661068.0,20.860719507872176,81.88775510204081,1053399530.9879999,9.19957730297163,883804595.16,84.6938775510204,895399961.5081984,7.819731185229024,-157999569.47980154,84.6938775510204,0.20860719507872172,55.10204081632652,0.63,63.0,5.9605968617040474e-05,0.005960596861704047,1.2,0.7,0.8500098349848217,451456941.85200006,1335261537.012,-157999569.47980154,11450521000.0,345065000.0,1023744000.0,606525000.0,9700087000.0,,2095227000.0,235121000.0,1514219000.0,550116000.0,6234275000.0,124223400.0,393117696.0,254740500.0,1164010440.0,0.0,452569032.0,0.010848711600109725,0.03433186105680257,0.022247066312528485,0.10165567488151848,0.0,0.03952388122776247,0.03771424905061134,2.752544917799155,True
25143,103.0,PACAEMBU CONSTRUTORA S.A.,construcao,18.810726462641792,0.07817262154904706,304567027.5,13.12886246307916,34.69387755102041,213196919.25,9.190203724155412,0.0,57.14285714285714,181347036.30288273,7.817262154904705,-31849882.94711727,57.14285714285714,0.1312886246307916,23.214285714285715,1.0,100.0,0.0036857357987882034,0.36857357987882033,0.85,0.7,0.8506081464068,91370108.25000001,91370108.25,-31849882.94711727,2319828000.0,149314000.0,146513000.0,125595000.0,1603736000.0,,346133000.0,533740000.0,46624000.0,367641000.0,1783633000.0,38075070.0,39851536.0,37364512.5,136317560.0,0.0,52958349.0,0.01641288492077861,0.017178659797191864,0.016106587428033458,0.05876192545309394,0.0,0.022828567031693725,0.29924317390404864,0.12681936998321733,True
24872,104.0,LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A,saude_educacao,18.523218943184965,0.07707626034632935,54035856.0,43.179977785058455,7.653061224489796,11347529.760000002,9.067795334862277,37825099.199999996,6.377551020408164,9645400.296000002,7.707626034632936,-1702129.4639999997,6.377551020408164,0.43179977785058454,96.68367346938776,0.30000000000000004,30.000000000000004,0.0,0.0,1.05,0.7,0.85,4863227.040000002,42688326.239999995,-1702129.4639999997,125141000.0,23503000.0,30558000.0,49504000.0,64075000.0,,60552000.0,737000.0,194519000.0,37460000.0,305905000.0,7403445.0,10267488.0,18192720.0,6727875.000000001,0.0,11444328.0,0.059160826587609176,0.08204735458402922,0.14537777387107342,0.05376235606236166,0.0,0.09145146674551106,0.002409244700152008,5.1927122263748,True
25550,105.0,ORIZON VALORIZAÇÃO DE RESÍDUOS S.A.,outros,18.362537626449786,0.07646352937496949,192623050.0,18.33911400118057,25.510204081632654,94385294.5,8.98616586057848,57786915.00000001,35.204081632653065,80312703.44370545,7.646352937496949,-14072591.056294546,35.204081632653065,0.1833911400118057,43.36734693877551,0.7,70.0,0.005471006265799865,0.5471006265799865,1.0,0.7,0.8509027160338569,40450840.50000001,98237755.5,-14072591.056294546,1050340000.0,187978000.0,0.0,227777000.0,565077000.0,,0.0,851334000.0,1271078000.0,491129000.0,4293945000.0,56393400.0,0.0,79721950.0,56507700.0,0.0,0.0,0.05369061446769617,0.0,0.07590108917112554,0.05379943637298399,0.0,0.0,0.19826383430621491,2.5880736018439148,True
21016,106.0,YDUQS PARTICIPACOES S.A.,tecnologia,18.307953660582697,0.07625538267125821,1769166348.0,32.040015429918824,75.51020408163265,495366577.44,8.971204320377273,1061499808.8,72.70408163265306,421062396.7111933,7.625538267125822,-74304180.72880667,72.70408163265306,0.3204001542991883,86.98979591836735,0.4,40.0,9.859697910147303e-06,0.0009859697910147302,1.2,0.7,0.8500016268501551,212299961.76000005,1273799770.56,-74304180.72880667,5521740000.0,1381545000.0,1044357000.0,1450127000.0,2181031000.0,,0.0,982314000.0,8889256000.0,1702966000.0,9919168000.0,497356200.0,401033088.0,609053340.0,261723720.0,0.0,0.0,0.09007236849254038,0.07262802812157038,0.11030098121244392,0.04739877647263362,0.0,0.0,0.09903189461051572,5.219866985013207,True
5762,107.0,ETERNIT S.A.,outros,18.1116949730369,0.07550698342546451,277775940.0,24.150985424687264,32.39795918367347,102082657.94999997,8.875487143572567,131943571.50000003,36.98979591836735,86845414.08456597,7.550698342546451,-15237243.865434006,36.98979591836735,0.2415098542468726,67.85714285714286,0.5249999999999999,52.49999999999999,0.004461911646374247,0.44619116463742475,1.0,0.7,0.8507362154216517,43749710.55,175693282.05,-15237243.865434006,1150164000.0,97129000.0,114482000.0,239058000.0,913139000.0,,205660000.0,24850000.0,284400000.0,111652000.0,1363317000.0,29138700.0,36634240.0,83670300.0,91313900.0,0.0,37018800.0,0.02533438709610108,0.03185131859456564,0.07274640833828915,0.07939206930489913,0.0,0.03218567091301762,0.018227602237777422,2.5472002292838463,True
5380,108.0,ELECTRO ACO ALTONA S.A.,commodities,18.03644058265622,0.07522001356080348,110927707.5,19.949089027324685,18.112244897959183,48919119.00749999,8.797548261050185,41043251.775,22.70408163265306,41826389.420539014,7.522001356080348,-7092729.586960979,22.95918367346939,0.19949089027324685,50.76530612244898,0.63,63.0,0.030370261763118574,3.0370261763118576,0.75,0.7,0.8550110931909145,20965336.7175,62008588.49250001,-7092729.586960979,556054000.0,54292000.0,29276000.0,170653000.0,444295000.0,,100498000.0,30061000.0,184399000.0,79335000.0,641114000.0,12215699.999999998,7026240.0,44796412.49999999,33322125.000000004,0.0,13567230.0,0.02196854981710409,0.012635895074938765,0.08056126293489481,0.05992605933956056,0.0,0.02439912310674863,0.046888696862024536,2.32430831285057,True
20362,109.0,POSITIVO TECNOLOGIA S.A.,tecnologia,17.900975383046944,0.07470343997883036,1050514812.0,31.312868886028728,66.83673469387756,294144147.36,8.767603288088043,630308887.1999999,63.775510204081634,250622421.37809807,7.470343997883037,-43521725.98190194,63.775510204081634,0.3131286888602872,84.94897959183673,0.4,40.0,0.01236038216620309,1.236038216620309,1.2,0.7,0.8520394630574235,126061777.44000003,756370664.64,-43521725.98190194,3354898000.0,229638000.0,401230000.0,634841000.0,2511831000.0,,1137592000.0,618362000.0,1928792000.0,312614000.0,4473551000.0,82669680.0,154072320.0,266633220.0,301419720.0,0.0,245719872.0,0.024641488355234643,0.04592459144808576,0.07947580522567303,0.08984467486045776,0.0,0.07324212897083607,0.13822621000632385,6.16988362645307,True
22608,110.0,EMPREENDIMENTOS PAGUE MENOS S.A.,outros,17.82210627606882,0.07440268600499632,3549347270.0,23.810848795509642,86.4795918367347,1304385121.7249997,8.75048693234979,1685939953.2500002,87.5,1109078356.3427713,7.440268600499632,-195306765.38222837,87.5,0.2381084879550964,66.83673469387756,0.5249999999999999,52.49999999999999,0.0016308758244063283,0.16308758244063282,1.0,0.7,0.8502690945110271,559022195.025,2244962148.2750006,-195306765.38222837,14906429000.0,449659000.0,3464032000.0,1788871000.0,10143331000.0,,3697341000.0,185757000.0,3280477000.0,1387521000.0,9920927000.0,134897700.0,1108490240.0,626104850.0,1014333100.0,0.0,665521380.0,0.009049632209028735,0.07436323213292735,0.042002336709885374,0.068046686433082,0.0,0.044646600470172965,0.018723754342714144,2.3642719641720737,True
25100,111.0,CURY CONSTRUTORA E INCORPORADORA S.A.,construcao,17.777105092859127,0.0742310816189938,673430928.0,12.47227348694972,57.90816326530612,471401649.59999996,8.730591440864803,0.0,71.93877551020408,400805083.639554,7.42310816189938,-70596565.96044594,71.93877551020408,0.12472273486949718,20.408163265306122,1.0,100.0,0.0014615533580515688,0.14615533580515688,0.85,0.7,0.8502411563040785,202029278.40000004,202029278.40000004,-70596565.96044594,5399424000.0,239339000.0,494891000.0,203722000.0,3252837000.0,,919547000.0,1355394000.0,1594380000.0,1302938000.0,5654395000.0,61031445.0,134610352.0,60607295.0,276491145.0,0.0,140690691.0,0.011303325132458573,0.024930502216532726,0.011224770456996895,0.05120752602499822,0.0,0.026056611038510775,0.23970628157389076,1.2236806356096759,True
21067,112.0,MOURA DUBEUX ENGENHARIA S/A,outros,17.670607340718632,0.07382497048894728,463774550.0,19.676994049058568,47.44897959183674,204524576.54999998,8.677554375634827,171596583.5,56.37755102040817,174000878.29427835,7.382497048894725,-30523698.25572163,56.37755102040817,0.1967699404905857,50.51020408163265,0.63,63.0,0.004592712535483493,0.4592712535483493,1.0,0.7,0.8507577975683548,87653389.95000002,259249973.45000002,-30523698.25572163,2356938000.0,125664000.0,210670000.0,245453000.0,1534178000.0,,662970000.0,309111000.0,1442869000.0,462664000.0,5568082000.0,37699200.0,67414400.0,85908550.0,153417800.0,0.0,119334600.0,0.015994990110049564,0.028602534305102637,0.0364492192836638,0.06509199648017895,0.0,0.05063120031159071,0.055514807432792836,3.1186109141839435,True
21130,113.0,TRISUL S.A.,outros,17.337090422015393,0.07255316023922928,419648330.0,30.44026894028417,43.36734693877551,117501532.39999999,8.523275303279569,251788998.0,41.58163265306122,100021496.49316052,7.255316023922926,-17480035.906839475,41.58163265306122,0.30440268940284176,83.6734693877551,0.4,40.0,0.007488952139725578,0.7488952139725578,1.0,0.7,0.8512356771030547,50357799.60000001,302146797.6,-17480035.906839475,1378596000.0,107303000.0,107612000.0,28327000.0,974066000.0,,1365003000.0,526805000.0,1594653000.0,236631000.0,3433244000.0,32190900.0,34435840.0,9914450.0,97406600.0,0.0,245700540.0,0.023350495721734286,0.02497892058296992,0.00719170083186082,0.07065637793813416,0.0,0.17822519432814254,0.15344234199491794,6.738986016202442,True
23590,114.0,WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.,financeiro,17.171200492208385,0.07192056710460248,222000062.5,16.05237864369008,27.806122448979593,116550032.8125,8.427498787937292,55500015.625,41.3265306122449,99464202.4503534,7.192056710460247,-17085830.3621466,41.3265306122449,0.1605237864369008,34.69387755102041,0.75,75.0,0.02062709192579808,2.062709192579808,1.25,0.7,0.8534034701677566,49950014.06250001,105450029.6875,-17085830.3621466,1382973000.0,151566000.0,0.0,224671000.0,534954000.0,,0.0,19174000.0,758000000.0,728355000.0,2434061000.0,56837250.0,0.0,98293562.5,66869250.0,0.0,0.0,0.04109787392812441,0.0,0.07107410086820205,0.04835181164057433,0.0,0.0,0.007877370369929103,1.0407013063684605,True
17892,115.0,SANTOS BRASIL PARTICIPACOES S.A.,tecnologia,17.07355149660065,0.07154819920803084,623133108.0,17.178439185601643,56.12244897959183,305335222.91999996,8.417435200944805,186939932.40000004,64.28571428571429,259534939.48199996,7.154819920803083,-45800283.43799999,64.28571428571429,0.17178439185601643,38.775510204081634,0.7,70.0,0.0,0.0,1.2,0.7,0.85,130857952.68,317797885.08000004,-45800283.43799999,3627414000.0,245068000.0,228958000.0,617511000.0,1491508000.0,,40061000.0,735017000.0,4688311000.0,1977726000.0,5906097000.0,88224480.0,87919872.0,259354620.0,178980960.0,0.0,8653176.0,0.024321591083896133,0.024237617211600334,0.07149848900621765,0.049341200094612854,0.0,0.0023854944596894646,0.12445054661310168,2.3705563864761854,True
24236,116.0,PRINER SERVIÇOS INDUSTRIAIS S.A.,industria,16.98333655155462,0.0712041798034579,467798240.0,29.917584993313607,48.214285714285715,130983507.19999999,8.376923798127809,280678944.0,43.87755102040816,111336493.23682226,7.12041798034579,-19647013.963177726,43.87755102040816,0.299175849933136,81.88775510204081,0.4,40.0,2.369564217041504e-05,0.002369564217041504,1.0,0.7,0.8500039097809581,56135788.80000001,336814732.8,-19647013.963177726,1563623000.0,214686000.0,0.0,789890000.0,1253275000.0,,8908000.0,343246000.0,1308769000.0,184649000.0,1890643000.0,64405800.0,0.0,276461500.0,125327500.0,0.0,1603440.0,0.04119010784568915,0.0,0.17680828434987203,0.08015199315947642,0.0,0.001025464578098429,0.18154987483094376,7.087874832790862,True
19550,117.0,NATURA COSMÉTICOS S.A.,tecnologia,16.973878407472355,0.07116811277383342,7250870472.0,33.225075991518864,93.62244897959184,1827219358.944,8.372719149862753,4640557102.079999,91.58163265306123,1553136455.1024,7.1168112773833405,-274082903.84159994,91.58163265306123,0.33225075991518865,88.26530612244898,0.36000000000000004,36.00000000000001,0.0,0.0,1.2,0.7,0.85,783094010.9760002,5423651113.056,-274082903.84159994,21823488000.0,3096489000.0,8612735000.0,3128126000.0,7287168000.0,,2965607000.0,1490706000.0,10860078000.0,2229900000.0,28971321000.0,1114736040.0,3307290240.0,1313812920.0,874460160.0,0.0,640571112.0,0.051079645930109795,0.15154727970157658,0.06020178442602758,0.04006967905405406,0.0,0.02935237080342061,0.05145454016404706,4.870208529530472,True
25860,118.0,BRBI BR PARTNERS S.A,outros,16.91020830197022,0.07092531761641506,127071150.0,39.73407149378995,19.132653061224488,26684941.500000004,8.344155013695891,88949805.0,13.77551020408163,22682200.275000002,7.092531761641506,-4002741.2250000015,13.77551020408163,0.39734071493789946,95.40816326530613,0.30000000000000004,30.000000000000004,0.0,0.0,1.0,0.7,0.85,11436403.500000004,100386208.5,-4002741.2250000015,319804000.0,298729000.0,0.0,107007000.0,0.0,,0.0,137792000.0,32019180000.0,31912000.0,17482583000.0,89618700.0,0.0,37452450.0,0.0,0.0,0.0,0.2802300784230341,0.0,0.11711063651486535,0.0,0.0,0.0,0.00788167286264278,1003.3586111807471,True
22780,119.0,UNICASA INDÚSTRIA DE MÓVEIS S.A.,outros,16.83886929849573,0.07065327841619609,70937540.0,29.686195900534823,12.244897959183673,19862511.2,8.31213485214975,42562524.0,11.224489795918368,16883166.103777383,7.065327841619608,-2979345.0962226167,10.96938775510204,0.29686195900534823,81.12244897959184,0.4,40.0,9.637091236752012e-06,0.0009637091236752012,1.0,0.7,0.850001590120054,8512504.8,51075028.8,-2979345.0962226167,238958000.0,22917000.0,68918000.0,57960000.0,164710000.0,,29176000.0,38944000.0,252222000.0,7252000.0,415063000.0,6875100.0,22053760.0,20286000.0,16471000.0,0.0,5251680.0,0.028771164807204614,0.09229136500975066,0.08489357962487132,0.06892843093765431,0.0,0.021977418625867308,0.09382672028101759,34.77964699393271,True
19348,120.0,ITAU UNIBANCO HOLDING S.A.,financeiro,16.586687307310374,0.06969162512906792,60438437500.0,15.612406940519428,99.48979591836735,31730179687.499996,8.196513643772699,15109609375.0,100.0,26978882536.714508,6.96916251290679,-4751297150.785488,100.0,0.1561240694051943,33.16326530612245,0.75,75.0,0.0015719290097838704,0.15719290097838703,1.25,0.7,0.8502593682866143,13598648437.500002,28708257812.500004,-4751297150.785488,387118000000.0,0.0,0.0,34287000000.0,248171000000.0,28833000000.0,,37144000000.0,-37144000000.0,57669000000.0,3066169000000.0,0.0,0.0,15000562500.0,31021375000.0,14416500000.0,0.0,0.0,0.0,0.03874932837016103,0.08013415806033303,0.03724058297470022,0.0,0.012114139827256749,-0.6440895455097193,True
25038,121.0,LOJAS QUERO QUERO S.A.,varejo,16.076361662301967,0.06774558476464147,793708377.0,28.464530241585535,60.96938775510205,222238345.56,7.97006846764395,476225026.2,57.90816326530612,188902601.5047434,6.774558476464144,-33335744.055256605,57.90816326530612,0.2846453024158554,79.08163265306123,0.4,40.0,2.1213215621199852e-07,2.1213215621199852e-05,1.1,0.7,0.8500000350018058,95245005.24000002,571470031.44,-33335744.055256605,2788412000.0,276333000.0,616620000.0,447155000.0,1884101000.0,,535669000.0,438289000.0,726029000.0,151473000.0,3771234000.0,91189890.0,217050240.00000003,172154675.0,207251110.00000003,0.0,106062462.0,0.03270316222997176,0.07784008962807507,0.061739325106906724,0.07432585643728402,0.0,0.03803686901361779,0.11621898826750077,4.793124847332528,True
3395,122.0,COMPANHIA INDUSTRIAL CATAGUASES,industria,16.05280235340437,0.06765574533266082,84932150.0,28.415475051355997,14.540816326530612,23781002.0,7.9563330143796795,50959290.0,12.755102040816327,20221896.34546032,6.765574533266082,-3559105.6545396782,12.755102040816327,0.28415475051356,78.57142857142857,0.4,40.0,0.00205018388343187,0.20501838834318697,1.0,0.7,0.8503382803407662,10191858.000000002,61151148.0,-3559105.6545396782,298894000.0,18495000.0,40219000.0,73131000.0,222465000.0,,103729000.0,75761000.0,251375000.0,30037000.0,429620000.0,5548500.0,12870080.0,25595850.0,22246500.0,0.0,18671220.0,0.018563437205163034,0.04305901088680268,0.08563520846855407,0.07442939637463448,0.0,0.06246769757840572,0.17634421116335366,8.368845091054366,True
21733,123.0,CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO,tecnologia,16.01998765323149,0.06753061203452541,2366959896.0,21.618443228339473,81.63265306122449,869857761.7799999,7.944777886414755,1124305950.6000001,82.6530612244898,739379097.5129999,6.753061203452542,-130478664.26699996,82.6530612244898,0.21618443228339473,58.16326530612245,0.5249999999999999,52.49999999999999,0.0,0.0,1.2,0.7,0.85,372796183.62,1497102134.2200003,-130478664.26699996,10948799000.0,2074733000.0,302914000.0,1689870000.0,6616597000.0,,0.0,2804916000.0,7287189000.0,3210341000.0,118656833000.0,746903880.0,116318976.0,709745400.0,793991640.0,0.0,0.0,0.06821788216223533,0.010623902767783024,0.06482404143139352,0.07251860592198286,0.0,0.0,0.02363889149139856,2.2699112025794146,True
27669,124.0,CORPÓREOS - SERVIÇOS TERAPÊUTICOS S.A.,tecnologia,16.002913816117985,0.06746550385012687,318627732.0,31.49650039688463,35.714285714285715,80294188.464,7.937118100014927,203921748.47999996,31.122448979591837,68250060.1944,6.746550385012687,-12044128.269600004,31.122448979591837,0.31496500396884625,85.71428571428571,0.36000000000000004,36.00000000000001,0.0,0.0,1.2,0.7,0.85,34411795.05600001,238333543.536,-12044128.269600004,1011629000.0,120553000.0,62263000.0,400843000.0,691380000.0,,0.0,129802000.0,1822051000.0,216547000.0,1986146000.0,43399080.0,23908992.0,168354060.0,82965600.0,0.0,0.0,0.04290019364806663,0.02363415046425122,0.16641877605327643,0.08201188380325197,0.0,0.0,0.06535370511533392,8.414113333364119,True
25437,125.0,URBA DESENVOLVIMENTO URBANO S.A.,outros,15.907476149319331,0.06710156848122373,139422390.0,37.58937906602428,20.66326530612245,29278701.900000002,7.8937696038651,97595673.0,15.051020408163266,24888575.663802214,6.710156848122373,-4390126.236197788,15.051020408163266,0.37589379066024275,93.62244897959184,0.30000000000000004,30.000000000000004,0.0003475582142098705,0.03475582142098705,1.0,0.7,0.8500573471053446,12548015.100000003,110143688.1,-4390126.236197788,370909000.0,25538000.0,37081000.0,58599000.0,208435000.0,,436344000.0,700000.0,748474000.0,95512000.0,1954205000.0,7661400.0,11865920.0,20509650.0,20843500.0,0.0,78541920.0,0.020655740356799106,0.03199145882143599,0.05529563855285258,0.056195724557775634,0.0,0.21175522837137947,0.00035820192866152734,7.836439400284781,True
25194,126.0,ALARES INTERNET PARTICIPAÇÕES S/A,tecnologia,15.758601117792784,0.06653385877774382,262474116.0,27.955402847791515,31.377551020408163,73492752.48,7.827512797381625,157484469.6,30.102040816326532,62468839.608,6.653385877774381,-11023912.872000001,30.102040816326532,0.27955402847791516,78.06122448979592,0.4,40.0,0.0,0.0,1.2,0.7,0.85,31496893.920000006,188981363.51999998,-11023912.872000001,938903000.0,312383000.0,81318000.0,159003000.0,433391000.0,,9000.0,256358000.0,2346880000.0,438052000.0,2374142000.0,112457880.0,31226112.0,66781260.0,52006920.0,0.0,1944.0,0.11977582348762332,0.033258080973220874,0.07112690022291973,0.05539115329272566,0.0,2.070501425599876e-06,0.10797921944011774,5.357537461305964,True
8656,127.0,METALURGICA GERDAU S.A.,industria,15.686630824826276,0.0662594122620291,12325280750.0,17.643200332351675,96.42857142857143,5435448810.75,7.780651346567089,4560353877.5,95.91836734693877,4628785271.808152,6.62594122620291,-806663538.9418478,95.91836734693877,0.17643200332351672,40.56122448979592,0.63,63.0,0.009649096059408687,0.9649096059408687,1.0,0.7,0.8515921008498024,2329478061.7500005,6889831939.25,-806663538.9418478,69858532000.0,1351056000.0,782351000.0,8082609000.0,61891039000.0,,14731081000.0,5958028000.0,22406274000.0,7411463000.0,81758415000.0,405316800.0,250352320.0,2828913150.0,6189103900.0,0.0,2651594580.0,0.005801965606720736,0.0035837042782404876,0.04049488400357453,0.08859481759507916,0.0,0.03795663183990181,0.07287357515431286,3.0231917773859225,True
80217,128.0,"INTER & CO, INC.",outros,15.622962757190438,0.0660166248756685,1509098360.0,12.318219017535462,72.1938775510204,950731966.8,7.760477981047341,150909835.99999997,84.18367346938776,808766106.4540718,6.601662487566852,-141965860.3459282,84.18367346938776,0.12318219017535462,19.642857142857142,0.9,90.0,0.004104873428680005,0.4104873428680005,1.0,0.7,0.8506773041157322,407456557.20000005,558366393.2,-141965860.3459282,12250946000.0,1090333000.0,1825893000.0,0.0,5977127000.0,,0.0,3801513000.0,-3801513000.0,1624187000.0,98611518000.0,327099900.0,584285760.0,0.0,597712700.0,0.0,0.0,0.026699970761441608,0.047693113658324834,0.0,0.04878910575558818,0.0,0.0,0.03855039529966469,-2.3405636173667195,True
24279,129.0,INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.,outros,15.5623858398921,0.06578562506727528,206029710.0,36.74869302321434,26.53061224489796,43266239.1,7.717225534875011,144220797.0,20.408163265306122,36882381.76584255,6.578562506727528,-6383857.334157452,20.408163265306122,0.3674869302321433,93.11224489795919,0.30000000000000004,30.000000000000004,0.01485916502792442,1.485916502792442,1.0,0.7,0.8524517622296075,18542673.900000006,162763470.9,-6383857.334157452,560645000.0,39665000.0,38574000.0,52177000.0,379420000.0,,697681000.0,20937000.0,797531000.0,79833000.0,1583023000.0,11899500.0,12343680.0,18261950.0,37942000.0,0.0,125582580.0,0.021224660881663086,0.022016926932372533,0.032573107759812356,0.06767562361208965,0.0,0.2239966110462057,0.013225960709351664,9.989991607480615,True
13781,130.0,SAO CARLOS EMPREEND E PARTICIPACOES S.A.,tecnologia,15.520128639553992,0.06562448439494192,64251900.0,35.839055327171614,10.459183673469388,13492899.000000002,7.52620161870604,44976330.0,9.183673469387756,11765091.937840795,6.562448439494194,-1727807.0621592067,9.183673469387756,0.35839055327171615,92.09183673469387,0.30000000000000004,30.000000000000004,0.1330117320007935,13.301173200079349,1.2,0.7,0.8719469357801309,5782671.000000002,50759001.0,-1727807.0621592067,179279000.0,49372000.0,31965000.0,37597000.0,153439000.0,,0.0,1039000.0,2050779000.0,131452000.0,3034606000.0,17773920.0,12274560.0,15790740.0,18412680.0,0.0,0.0,0.09914111524495339,0.06846624534942743,0.08807913921875958,0.10270405345857574,0.0,0.0,0.00034238382182069107,15.600972217995922,True
26603,131.0,GSH CORP PARTICIPAÇÕES S.A.,tecnologia,15.327701696338254,0.06489069685680075,196247052.0,27.26463865648957,26.27551020408163,54949174.559999995,7.634098823817078,117748231.2,24.489795918367346,46707415.127769195,6.489069685680077,-8241759.4322308,24.489795918367346,0.27264638656489565,74.23469387755102,0.4,40.0,6.802448881597375e-05,0.006802448881597375,1.2,0.7,0.8500112240406547,23549646.240000002,141297877.44,-8241759.4322308,719786000.0,200003000.0,0.0,149243000.0,447725000.0,,36282000.0,190977000.0,1404076000.0,136335000.0,1149586000.0,72001080.0,0.0,62682060.0,53727000.0,0.0,7836912.0,0.10003123150491952,0.0,0.08708430005584993,0.07464301889728335,0.0,0.010887836106842868,0.16612676215611533,10.298720064546888,True
4693,132.0,CONSERVAS ODERICH S.A.,outros,15.126700411750203,0.06412421252089506,222520490.0,26.872897464881262,28.316326530612244,62305737.199999996,7.5244112901667535,133512294.0,26.53061224489796,53097925.92950211,6.412421252089505,-9207811.270497888,26.53061224489796,0.2687289746488126,73.46938775510205,0.4,40.0,0.013428337733093688,1.342833773309369,1.0,0.7,0.8522156757259605,26702458.800000004,160214752.8,-9207811.270497888,828048000.0,46683000.0,100323000.0,123111000.0,589472000.0,,413201000.0,110220000.0,655176000.0,127963000.0,1139456000.0,14004900.0,32103360.0,43088850.0,58947200.0,0.0,74376180.0,0.016913149962321024,0.03876992638107936,0.05203665729522926,0.07118814368249184,0.0,0.08982109732769115,0.09673036957986969,5.120042512288708,True
